Datum;Sat;Temp;Potrosnja
22.3.2006;9;32;16766
22.3.2006;10;34;16741
22.3.2006;11;37;16710
22.3.2006;12;39;16640
22.3.2006;13;40;16496
22.3.2006;14;40;16391
22.3.2006;15;40;16275
22.3.2006;16;40;16230
22.3.2006;17;40;16534
22.3.2006;18;39;17203
22.3.2006;19;38;18143
22.3.2006;20;37;18028
22.3.2006;21;37;17323
22.3.2006;22;35;16077
22.3.2006;23;34;14420
22.3.2006;24;33;12988
23.3.2006;1;33;12166
23.3.2006;2;33;11794
23.3.2006;3;32;11630
23.3.2006;4;31;11606
23.3.2006;5;31;12013
23.3.2006;6;31;13134
23.3.2006;7;31;15098
23.3.2006;8;33;16292
23.3.2006;9;36;16490
23.3.2006;10;40;16476
23.3.2006;11;44;16431
23.3.2006;12;47;16276
23.3.2006;13;49;15985
23.3.2006;14;51;15829
23.3.2006;15;52;15588
23.3.2006;16;53;15414
23.3.2006;17;53;15540
23.3.2006;18;51;16073
23.3.2006;19;49;17199
23.3.2006;20;47;17182
23.3.2006;21;46;16560
23.3.2006;22;45;15374
23.3.2006;23;43;13803
23.3.2006;24;43;12366
24.3.2006;1;41;11541
24.3.2006;2;40;11129
24.3.2006;3;40;10941
24.3.2006;4;39;10904
24.3.2006;5;39;11211
24.3.2006;6;39;12267
24.3.2006;7;38;14244
24.3.2006;8;39;15721
24.3.2006;9;40;16159
24.3.2006;10;41;16265
24.3.2006;11;43;16263
24.3.2006;12;44;16175
24.3.2006;13;44;15970
24.3.2006;14;45;15812
24.3.2006;15;45;15594
24.3.2006;16;44;15507
24.3.2006;17;43;15613
24.3.2006;18;43;15981
24.3.2006;19;41;16789
24.3.2006;20;40;16613
24.3.2006;21;39;16028
24.3.2006;22;38;15116
24.3.2006;23;37;13885
24.3.2006;24;36;12618
25.3.2006;1;36;11795
25.3.2006;2;34;11314
25.3.2006;3;33;11044
25.3.2006;4;33;10949
25.3.2006;5;33;11066
25.3.2006;6;32;11436
25.3.2006;7;33;12112
25.3.2006;8;34;13306
25.3.2006;9;36;14488
25.3.2006;10;37;15172
25.3.2006;11;39;15365
25.3.2006;12;40;15203
25.3.2006;13;42;14938
25.3.2006;14;42;14621
25.3.2006;15;43;14340
25.3.2006;16;43;14267
25.3.2006;17;43;14524
25.3.2006;18;42;15053
25.3.2006;19;41;15945
25.3.2006;20;40;15817
25.3.2006;21;39;15273
25.3.2006;22;38;14471
25.3.2006;23;38;13443
25.3.2006;24;37;12308
26.3.2006;1;37;11487
26.3.2006;2;37;10995
26.3.2006;3;36;10727
26.3.2006;4;37;10600
26.3.2006;5;37;10659
26.3.2006;6;36;10862
26.3.2006;7;36;11238
26.3.2006;8;37;12118
26.3.2006;9;40;13007
26.3.2006;10;44;13638
26.3.2006;11;47;13932
26.3.2006;12;48;14102
26.3.2006;13;48;14207
26.3.2006;14;48;14108
26.3.2006;15;49;13967
26.3.2006;16;47;14039
26.3.2006;17;47;14392
26.3.2006;18;46;15120
26.3.2006;19;46;16142
26.3.2006;20;45;16160
26.3.2006;21;43;15529
26.3.2006;22;41;14360
26.3.2006;23;40;13110
26.3.2006;24;39;11959
27.3.2006;1;38;11216
27.3.2006;2;37;10857
27.3.2006;3;35;10762
27.3.2006;4;35;10825
27.3.2006;5;34;11259
27.3.2006;6;34;12444
27.3.2006;7;33;14373
27.3.2006;8;37;15641
27.3.2006;9;41;15942
27.3.2006;10;43;16023
27.3.2006;11;47;16056
27.3.2006;12;50;16028
27.3.2006;13;51;15867
27.3.2006;14;53;15669
27.3.2006;15;55;15406
27.3.2006;16;55;15219
27.3.2006;17;55;15301
27.3.2006;18;54;15748
27.3.2006;19;51;17017
27.3.2006;20;49;17149
27.3.2006;21;47;16434
27.3.2006;22;46;15190
27.3.2006;23;44;13617
27.3.2006;24;42;12286
28.3.2006;1;40;11403
28.3.2006;2;39;11052
28.3.2006;3;36;10922
28.3.2006;4;34;10956
28.3.2006;5;33;11323
28.3.2006;6;31;12427
28.3.2006;7;32;14465
28.3.2006;8;36;15679
28.3.2006;9;40;15927
28.3.2006;10;43;15908
28.3.2006;11;46;15851
28.3.2006;12;48;15763
28.3.2006;13;49;15582
28.3.2006;14;50;15446
28.3.2006;15;51;15231
28.3.2006;16;52;15089
28.3.2006;17;51;15171
28.3.2006;18;50;15610
28.3.2006;19;48;16885
28.3.2006;20;46;17121
28.3.2006;21;43;16414
28.3.2006;22;41;15215
28.3.2006;23;40;13616
28.3.2006;24;37;12259
29.3.2006;1;36;11446
29.3.2006;2;35;11095
29.3.2006;3;34;10960
29.3.2006;4;33;11030
29.3.2006;5;32;11408
29.3.2006;6;31;12514
29.3.2006;7;32;14459
29.3.2006;8;37;15627
29.3.2006;9;43;15822
29.3.2006;10;48;15865
29.3.2006;11;50;15862
29.3.2006;12;54;15784
29.3.2006;13;56;15583
29.3.2006;14;57;15457
29.3.2006;15;58;15275
29.3.2006;16;59;15100
29.3.2006;17;59;15103
29.3.2006;18;58;15406
29.3.2006;19;55;16557
29.3.2006;20;52;16776
29.3.2006;21;50;16152
29.3.2006;22;47;14951
29.3.2006;23;46;13316
29.3.2006;24;45;12008
30.3.2006;1;44;11121
30.3.2006;2;43;10756
30.3.2006;3;40;10595
30.3.2006;4;40;10577
30.3.2006;5;38;10976
30.3.2006;6;37;12068
30.3.2006;7;37;14017
30.3.2006;8;41;15281
30.3.2006;9;48;15571
30.3.2006;10;53;15678
30.3.2006;11;56;15792
30.3.2006;12;58;15712
30.3.2006;13;60;15532
30.3.2006;14;61;15471
30.3.2006;15;61;15282
30.3.2006;16;61;15104
30.3.2006;17;61;15094
30.3.2006;18;60;15307
30.3.2006;19;58;16387
30.3.2006;20;55;16665
30.3.2006;21;52;15969
30.3.2006;22;49;14831
30.3.2006;23;47;13150
30.3.2006;24;47;11855
31.3.2006;1;45;10995
31.3.2006;2;44;10561
31.3.2006;3;42;10409
31.3.2006;4;41;10396
31.3.2006;5;41;10742
31.3.2006;6;40;11791
31.3.2006;7;39;13653
31.3.2006;8;45;14964
31.3.2006;9;52;15349
31.3.2006;10;57;15551
31.3.2006;11;62;15663
31.3.2006;12;66;15629
31.3.2006;13;67;15481
31.3.2006;14;69;15426
31.3.2006;15;70;15264
31.3.2006;16;69;14962
31.3.2006;17;68;14826
31.3.2006;18;65;14849
31.3.2006;19;61;15732
31.3.2006;20;58;15795
31.3.2006;21;56;15133
31.3.2006;22;54;14208
31.3.2006;23;53;12967
31.3.2006;24;53;11680
1.4.2006;1;53;10722
1.4.2006;2;52;10204
1.4.2006;3;52;9919
1.4.2006;4;51;9809
1.4.2006;5;50;9879
1.4.2006;6;50;10134
1.4.2006;7;49;10772
1.4.2006;8;49;12071
1.4.2006;9;51;13311
1.4.2006;10;52;13999
1.4.2006;11;54;14230
1.4.2006;12;58;14190
1.4.2006;13;62;13998
1.4.2006;14;64;13778
1.4.2006;15;67;13705
1.4.2006;16;58;13773
1.4.2006;17;58;14092
1.4.2006;18;56;14380
1.4.2006;19;55;14898
1.4.2006;20;55;14860
1.4.2006;21;54;14278
1.4.2006;22;54;13468
1.4.2006;23;53;12410
1.4.2006;24;52;11308
2.4.2006;1;51;10508
2.4.2006;2;50;10262
2.4.2006;3;49;10017
2.4.2006;4;49;9746
2.4.2006;5;48;9691
2.4.2006;6;46;9872
2.4.2006;7;45;10077
2.4.2006;8;43;10672
2.4.2006;9;44;11623
2.4.2006;10;46;12528
2.4.2006;11;48;13076
2.4.2006;12;51;13338
2.4.2006;13;55;13329
2.4.2006;14;57;13120
2.4.2006;15;59;12865
2.4.2006;16;61;12709
2.4.2006;17;61;12794
2.4.2006;18;61;13086
2.4.2006;19;59;13444
2.4.2006;20;56;14595
2.4.2006;21;53;14924
2.4.2006;22;51;13984
2.4.2006;23;48;12707
2.4.2006;24;46;11464
3.4.2006;1;44;10626
3.4.2006;2;42;10227
3.4.2006;3;40;10053
3.4.2006;4;39;10069
3.4.2006;5;38;10421
3.4.2006;6;38;11542
3.4.2006;7;37;13596
3.4.2006;8;36;15079
3.4.2006;9;41;15454
3.4.2006;10;44;15574
3.4.2006;11;48;15706
3.4.2006;12;51;15725
3.4.2006;13;53;15683
3.4.2006;14;53;15657
3.4.2006;15;52;15466
3.4.2006;16;50;15458
3.4.2006;17;48;15727
3.4.2006;18;47;16135
3.4.2006;19;47;16454
3.4.2006;20;46;16888
3.4.2006;21;45;16502
3.4.2006;22;43;15304
3.4.2006;23;43;13767
3.4.2006;24;42;12249
4.4.2006;1;41;11236
4.4.2006;2;41;10754
4.4.2006;3;41;10520
4.4.2006;4;42;10447
4.4.2006;5;42;10719
4.4.2006;6;42;11837
4.4.2006;7;42;13948
4.4.2006;8;43;15575
4.4.2006;9;43;16073
4.4.2006;10;43;16334
4.4.2006;11;43;16549
4.4.2006;12;43;16530
4.4.2006;13;43;16389
4.4.2006;14;42;16310
4.4.2006;15;42;16128
4.4.2006;16;40;16049
4.4.2006;17;40;16127
4.4.2006;18;40;16287
4.4.2006;19;40;16358
4.4.2006;20;38;16965
4.4.2006;21;37;16880
4.4.2006;22;37;15785
4.4.2006;23;37;14204
4.4.2006;24;36;12739
5.4.2006;1;35;11826
5.4.2006;2;34;11330
5.4.2006;3;33;11119
5.4.2006;4;33;11069
5.4.2006;5;33;11369
5.4.2006;6;33;12505
5.4.2006;7;32;14631
5.4.2006;8;32;16048
5.4.2006;9;34;16439
5.4.2006;10;35;16597
5.4.2006;11;36;16688
5.4.2006;12;37;16720
5.4.2006;13;38;16577
5.4.2006;14;38;16482
5.4.2006;15;39;16203
5.4.2006;16;41;16055
5.4.2006;17;41;16108
5.4.2006;18;41;16354
5.4.2006;19;40;16507
5.4.2006;20;39;17071
5.4.2006;21;37;17146
5.4.2006;22;37;16049
5.4.2006;23;36;14484
5.4.2006;24;36;12946
6.4.2006;1;35;12006
6.4.2006;2;34;11466
6.4.2006;3;33;11245
6.4.2006;4;32;11233
6.4.2006;5;32;11537
6.4.2006;6;32;12686
6.4.2006;7;31;14693
6.4.2006;8;32;15981
6.4.2006;9;35;16220
6.4.2006;10;38;16244
6.4.2006;11;41;16225
6.4.2006;12;44;16110
6.4.2006;13;45;15938
6.4.2006;14;46;15807
6.4.2006;15;47;15554
6.4.2006;16;48;15395
6.4.2006;17;48;15384
6.4.2006;18;48;15478
6.4.2006;19;47;15553
6.4.2006;20;46;16350
6.4.2006;21;44;16534
6.4.2006;22;44;15540
6.4.2006;23;42;13964
6.4.2006;24;41;12480
7.4.2006;1;40;11611
7.4.2006;2;39;11119
7.4.2006;3;38;10915
7.4.2006;4;37;10908
7.4.2006;5;36;11217
7.4.2006;6;35;12368
7.4.2006;7;34;14284
7.4.2006;8;35;15630
7.4.2006;9;39;15928
7.4.2006;10;44;16003
7.4.2006;11;48;15974
7.4.2006;12;51;15872
7.4.2006;13;54;15686
7.4.2006;14;56;15689
7.4.2006;15;54;15626
7.4.2006;16;51;15554
7.4.2006;17;50;15714
7.4.2006;18;50;15869
7.4.2006;19;50;15724
7.4.2006;20;50;15862
7.4.2006;21;50;15698
7.4.2006;22;50;14834
7.4.2006;23;50;13551
7.4.2006;24;49;12213
8.4.2006;1;50;11239
8.4.2006;2;49;10669
8.4.2006;3;49;10379
8.4.2006;4;48;10239
8.4.2006;5;47;10271
8.4.2006;6;47;10645
8.4.2006;7;46;11361
8.4.2006;8;45;12471
8.4.2006;9;43;13755
8.4.2006;10;42;14691
8.4.2006;11;41;15129
8.4.2006;12;40;15240
8.4.2006;13;40;15068
8.4.2006;14;41;14795
8.4.2006;15;41;14538
8.4.2006;16;42;14404
8.4.2006;17;42;14409
8.4.2006;18;42;14480
8.4.2006;19;42;14665
8.4.2006;20;40;15102
8.4.2006;21;40;15252
8.4.2006;22;39;14582
8.4.2006;23;37;13523
8.4.2006;24;37;12447
9.4.2006;1;36;11571
9.4.2006;2;35;11054
9.4.2006;3;35;10765
9.4.2006;4;34;10630
9.4.2006;5;34;10657
9.4.2006;6;33;10936
9.4.2006;7;33;11335
9.4.2006;8;32;12142
9.4.2006;9;34;13084
9.4.2006;10;38;13770
9.4.2006;11;40;13974
9.4.2006;12;43;13972
9.4.2006;13;45;13805
9.4.2006;14;47;13505
9.4.2006;15;49;13161
9.4.2006;16;50;12959
9.4.2006;17;51;13059
9.4.2006;18;51;13380
9.4.2006;19;50;13684
9.4.2006;20;49;14688
9.4.2006;21;46;15283
9.4.2006;22;44;14304
9.4.2006;23;43;13007
9.4.2006;24;42;11733
10.4.2006;1;40;10933
10.4.2006;2;40;10594
10.4.2006;3;38;10468
10.4.2006;4;37;10500
10.4.2006;5;36;10891
10.4.2006;6;35;12178
10.4.2006;7;35;14209
10.4.2006;8;37;15592
10.4.2006;9;40;15839
10.4.2006;10;45;15881
10.4.2006;11;48;15930
10.4.2006;12;50;15849
10.4.2006;13;53;15668
10.4.2006;14;55;15593
10.4.2006;15;57;15374
10.4.2006;16;57;15121
10.4.2006;17;58;15062
10.4.2006;18;57;15075
10.4.2006;19;57;15088
10.4.2006;20;55;15849
10.4.2006;21;52;16196
10.4.2006;22;48;15108
10.4.2006;23;47;13430
10.4.2006;24;44;11973
11.4.2006;1;43;11062
11.4.2006;2;41;10617
11.4.2006;3;40;10438
11.4.2006;4;39;10457
11.4.2006;5;38;10792
11.4.2006;6;36;11987
11.4.2006;7;36;13986
11.4.2006;8;37;15328
11.4.2006;9;42;15514
11.4.2006;10;48;15549
11.4.2006;11;52;15652
11.4.2006;12;56;15628
11.4.2006;13;59;15493
11.4.2006;14;59;15417
11.4.2006;15;59;15246
11.4.2006;16;60;15085
11.4.2006;17;60;14973
11.4.2006;18;60;14955
11.4.2006;19;59;14936
11.4.2006;20;57;15648
11.4.2006;21;54;15976
11.4.2006;22;52;14927
11.4.2006;23;50;13297
11.4.2006;24;48;11834
12.4.2006;1;46;10926
12.4.2006;2;45;10452
12.4.2006;3;44;10270
12.4.2006;4;43;10242
12.4.2006;5;41;10550
12.4.2006;6;42;11712
12.4.2006;7;40;13740
12.4.2006;8;42;15069
12.4.2006;9;46;15383
12.4.2006;10;51;15528
12.4.2006;11;56;15652
12.4.2006;12;60;15672
12.4.2006;13;63;15556
12.4.2006;14;65;15541
12.4.2006;15;66;15382
12.4.2006;16;66;15193
12.4.2006;17;64;15105
12.4.2006;18;62;15121
12.4.2006;19;60;15182
12.4.2006;20;58;15879
12.4.2006;21;57;15985
12.4.2006;22;55;14858
12.4.2006;23;54;13257
12.4.2006;24;54;11738
13.4.2006;1;53;10830
13.4.2006;2;53;10307
13.4.2006;3;53;10062
13.4.2006;4;53;10016
13.4.2006;5;52;10274
13.4.2006;6;52;11379
13.4.2006;7;53;13388
13.4.2006;8;53;14856
13.4.2006;9;53;15390
13.4.2006;10;54;15624
13.4.2006;11;55;15817
13.4.2006;12;58;15836
13.4.2006;13;63;15699
13.4.2006;14;64;15657
13.4.2006;15;67;15552
13.4.2006;16;67;15347
13.4.2006;17;68;15273
13.4.2006;18;68;15159
13.4.2006;19;67;14973
13.4.2006;20;64;15395
13.4.2006;21;61;15657
13.4.2006;22;59;14734
13.4.2006;23;58;13195
13.4.2006;24;55;11700
14.4.2006;1;54;10694
14.4.2006;2;53;10150
14.4.2006;3;52;9888
14.4.2006;4;50;9768
14.4.2006;5;48;9955
14.4.2006;6;47;10807
14.4.2006;7;45;12112
14.4.2006;8;47;13424
14.4.2006;9;52;14257
14.4.2006;10;55;14741
14.4.2006;11;59;14995
14.4.2006;12;62;15028
14.4.2006;13;63;14924
14.4.2006;14;64;14793
14.4.2006;15;65;14622
14.4.2006;16;65;14370
14.4.2006;17;65;14316
14.4.2006;18;63;14381
14.4.2006;19;60;14362
14.4.2006;20;58;14736
14.4.2006;21;57;14720
14.4.2006;22;55;13924
14.4.2006;23;54;12672
14.4.2006;24;53;11402
15.4.2006;1;53;10446
15.4.2006;2;53;9888
15.4.2006;3;53;9601
15.4.2006;4;52;9472
15.4.2006;5;52;9507
15.4.2006;6;52;9801
15.4.2006;7;52;10423
15.4.2006;8;52;11499
15.4.2006;9;53;12764
15.4.2006;10;54;13647
15.4.2006;11;55;14010
15.4.2006;12;59;14011
15.4.2006;13;61;13843
15.4.2006;14;66;13620
15.4.2006;15;68;13385
15.4.2006;16;71;13248
15.4.2006;17;72;13238
15.4.2006;18;72;13309
15.4.2006;19;70;13309
15.4.2006;20;67;13791
15.4.2006;21;63;14280
15.4.2006;22;61;13641
15.4.2006;23;59;12526
15.4.2006;24;54;11333
16.4.2006;1;52;10284
16.4.2006;2;51;9663
16.4.2006;3;50;9362
16.4.2006;4;51;9179
16.4.2006;5;50;9171
16.4.2006;6;50;9370
16.4.2006;7;48;9683
16.4.2006;8;47;10613
16.4.2006;9;49;11702
16.4.2006;10;50;12455
16.4.2006;11;51;12738
16.4.2006;12;53;12844
16.4.2006;13;55;12699
16.4.2006;14;56;12295
16.4.2006;15;56;11830
16.4.2006;16;57;11595
16.4.2006;17;58;11507
16.4.2006;18;57;11614
16.4.2006;19;57;11862
16.4.2006;20;55;12758
16.4.2006;21;53;13467
16.4.2006;22;51;12804
16.4.2006;23;50;11768
16.4.2006;24;48;10714
17.4.2006;1;47;9939
17.4.2006;2;45;9556
17.4.2006;3;43;9408
17.4.2006;4;43;9402
17.4.2006;5;42;9696
17.4.2006;6;42;10639
17.4.2006;7;41;12082
17.4.2006;8;42;13537
17.4.2006;9;45;14436
17.4.2006;10;47;15007
17.4.2006;11;49;15328
17.4.2006;12;50;15380
17.4.2006;13;52;15198
17.4.2006;14;52;15076
17.4.2006;15;54;14863
17.4.2006;16;55;14625
17.4.2006;17;55;14590
17.4.2006;18;55;14689
17.4.2006;19;54;14874
17.4.2006;20;53;15364
17.4.2006;21;51;15418
17.4.2006;22;50;14378
17.4.2006;23;48;12908
17.4.2006;24;48;11590
18.4.2006;1;47;10683
18.4.2006;2;46;10182
18.4.2006;3;46;9960
18.4.2006;4;46;9908
18.4.2006;5;46;10165
18.4.2006;6;46;11151
18.4.2006;7;46;12723
18.4.2006;8;47;14168
18.4.2006;9;49;14864
18.4.2006;10;52;15224
18.4.2006;11;56;15477
18.4.2006;12;60;15505
18.4.2006;13;60;15427
18.4.2006;14;63;15403
18.4.2006;15;63;15206
18.4.2006;16;64;14982
18.4.2006;17;63;14918
18.4.2006;18;63;14898
18.4.2006;19;60;14877
18.4.2006;20;58;15306
18.4.2006;21;56;15424
18.4.2006;22;55;14462
18.4.2006;23;54;12987
18.4.2006;24;52;11559
19.4.2006;1;51;10643
19.4.2006;2;50;10139
19.4.2006;3;49;9957
19.4.2006;4;48;9869
19.4.2006;5;48;10099
19.4.2006;6;47;11044
19.4.2006;7;47;12602
19.4.2006;8;49;14078
19.4.2006;9;51;14852
19.4.2006;10;53;15236
19.4.2006;11;57;15457
19.4.2006;12;59;15559
19.4.2006;13;61;15487
19.4.2006;14;63;15464
19.4.2006;15;68;15356
19.4.2006;16;70;15171
19.4.2006;17;71;15058
19.4.2006;18;71;14939
19.4.2006;19;71;14732
19.4.2006;20;69;15065
19.4.2006;21;67;15604
19.4.2006;22;65;14655
19.4.2006;23;64;13158
19.4.2006;24;63;11685
20.4.2006;1;62;10711
20.4.2006;2;62;10205
20.4.2006;3;58;9952
20.4.2006;4;56;9870
20.4.2006;5;55;10102
20.4.2006;6;56;10996
20.4.2006;7;56;12416
20.4.2006;8;57;13929
20.4.2006;9;60;14788
20.4.2006;10;63;15256
20.4.2006;11;65;15505
20.4.2006;12;67;15608
20.4.2006;13;69;15545
20.4.2006;14;69;15576
20.4.2006;15;70;15443
20.4.2006;16;69;15242
20.4.2006;17;69;15081
20.4.2006;18;68;14896
20.4.2006;19;66;14649
20.4.2006;20;61;14962
20.4.2006;21;57;15402
20.4.2006;22;54;14526
20.4.2006;23;52;13009
20.4.2006;24;50;11586
21.4.2006;1;49;10558
21.4.2006;2;48;10058
21.4.2006;3;46;9836
21.4.2006;4;45;9787
21.4.2006;5;43;10015
21.4.2006;6;42;10863
21.4.2006;7;41;12288
21.4.2006;8;44;13803
21.4.2006;9;46;14608
21.4.2006;10;48;15061
21.4.2006;11;50;15249
21.4.2006;12;52;15233
21.4.2006;13;54;15099
21.4.2006;14;56;15008
21.4.2006;15;56;14791
21.4.2006;16;58;14508
21.4.2006;17;57;14335
21.4.2006;18;57;14140
21.4.2006;19;53;13981
21.4.2006;20;52;14340
21.4.2006;21;49;14779
21.4.2006;22;47;14057
21.4.2006;23;46;12887
21.4.2006;24;45;11674
22.4.2006;1;44;10724
22.4.2006;2;43;10198
22.4.2006;3;42;9944
22.4.2006;4;41;9832
22.4.2006;5;39;9909
22.4.2006;6;39;10267
22.4.2006;7;39;10835
22.4.2006;8;41;11915
22.4.2006;9;43;13011
22.4.2006;10;45;13735
22.4.2006;11;46;14035
22.4.2006;12;47;14090
22.4.2006;13;47;13945
22.4.2006;14;47;13772
22.4.2006;15;47;13531
22.4.2006;16;47;13449
22.4.2006;17;46;13599
22.4.2006;18;46;13935
22.4.2006;19;45;14137
22.4.2006;20;44;14454
22.4.2006;21;43;14472
22.4.2006;22;43;13738
22.4.2006;23;42;12651
22.4.2006;24;42;11548
23.4.2006;1;42;10681
23.4.2006;2;42;10155
23.4.2006;3;42;9895
23.4.2006;4;41;9782
23.4.2006;5;41;9786
23.4.2006;6;41;9985
23.4.2006;7;41;10308
23.4.2006;8;41;11098
23.4.2006;9;42;12268
23.4.2006;10;43;13290
23.4.2006;11;44;13904
23.4.2006;12;45;14258
23.4.2006;13;46;14334
23.4.2006;14;47;14197
23.4.2006;15;48;14027
23.4.2006;16;48;13976
23.4.2006;17;46;14192
23.4.2006;18;46;14533
23.4.2006;19;45;14697
23.4.2006;20;44;15039
23.4.2006;21;44;14999
23.4.2006;22;44;13932
23.4.2006;23;43;12619
23.4.2006;24;43;11366
24.4.2006;1;42;10567
24.4.2006;2;42;10153
24.4.2006;3;42;9952
24.4.2006;4;41;9936
24.4.2006;5;41;10266
24.4.2006;6;42;11386
24.4.2006;7;42;13412
24.4.2006;8;42;15022
24.4.2006;9;42;15643
24.4.2006;10;44;15940
24.4.2006;11;44;16147
24.4.2006;12;45;16175
24.4.2006;13;46;16054
24.4.2006;14;47;15973
24.4.2006;15;49;15757
24.4.2006;16;49;15621
24.4.2006;17;49;15663
24.4.2006;18;50;15774
24.4.2006;19;50;15810
24.4.2006;20;48;16189
24.4.2006;21;49;16162
24.4.2006;22;49;15012
24.4.2006;23;48;13368
24.4.2006;24;48;11842
25.4.2006;1;48;10900
25.4.2006;2;47;10448
25.4.2006;3;47;10221
25.4.2006;4;47;10172
25.4.2006;5;46;10464
25.4.2006;6;45;11496
25.4.2006;7;44;13359
25.4.2006;8;46;14760
25.4.2006;9;49;15195
25.4.2006;10;52;15389
25.4.2006;11;54;15548
25.4.2006;12;57;15590
25.4.2006;13;60;15504
25.4.2006;14;63;15515
25.4.2006;15;65;15391
25.4.2006;16;65;15232
25.4.2006;17;65;15233
25.4.2006;18;64;15338
25.4.2006;19;59;15575
25.4.2006;20;55;15953
25.4.2006;21;50;15792
25.4.2006;22;47;14708
25.4.2006;23;46;13097
25.4.2006;24;46;11619
26.4.2006;1;43;10723
26.4.2006;2;42;10306
26.4.2006;3;41;10078
26.4.2006;4;39;10080
26.4.2006;5;37;10378
26.4.2006;6;35;11480
26.4.2006;7;34;13409
26.4.2006;8;37;14808
26.4.2006;9;40;15225
26.4.2006;10;44;15357
26.4.2006;11;46;15459
26.4.2006;12;49;15419
26.4.2006;13;50;15305
26.4.2006;14;52;15243
26.4.2006;15;55;15065
26.4.2006;16;56;14882
26.4.2006;17;57;14824
26.4.2006;18;58;14739
26.4.2006;19;57;14652
26.4.2006;20;54;15041
26.4.2006;21;51;15769
26.4.2006;22;49;14889
26.4.2006;23;47;13275
26.4.2006;24;46;11754
27.4.2006;1;44;10823
27.4.2006;2;44;10375
27.4.2006;3;42;10161
27.4.2006;4;42;10130
27.4.2006;5;41;10433
27.4.2006;6;40;11488
27.4.2006;7;40;13326
27.4.2006;8;42;14737
27.4.2006;9;47;15160
27.4.2006;10;51;15332
27.4.2006;11;53;15476
27.4.2006;12;56;15518
27.4.2006;13;58;15419
27.4.2006;14;59;15383
27.4.2006;15;61;15203
27.4.2006;16;62;14991
27.4.2006;17;62;14900
27.4.2006;18;60;14745
27.4.2006;19;60;14624
27.4.2006;20;58;14953
27.4.2006;21;54;15611
27.4.2006;22;52;14758
27.4.2006;23;50;13141
27.4.2006;24;49;11675
28.4.2006;1;48;10699
28.4.2006;2;46;10229
28.4.2006;3;45;10001
28.4.2006;4;44;9952
28.4.2006;5;43;10220
28.4.2006;6;41;11266
28.4.2006;7;40;13087
28.4.2006;8;41;14572
28.4.2006;9;44;15068
28.4.2006;10;47;15242
28.4.2006;11;48;15372
28.4.2006;12;50;15333
28.4.2006;13;51;15187
28.4.2006;14;53;15107
28.4.2006;15;55;14900
28.4.2006;16;55;14652
28.4.2006;17;56;14484
28.4.2006;18;56;14253
28.4.2006;19;55;14059
28.4.2006;20;54;14263
28.4.2006;21;50;14929
28.4.2006;22;48;14329
28.4.2006;23;46;13105
28.4.2006;24;44;11796
29.4.2006;1;43;10855
29.4.2006;2;41;10351
29.4.2006;3;40;10128
29.4.2006;4;40;10031
29.4.2006;5;40;10117
29.4.2006;6;39;10457
29.4.2006;7;39;11040
29.4.2006;8;41;12122
29.4.2006;9;46;13144
29.4.2006;10;49;13700
29.4.2006;11;52;13842
29.4.2006;12;54;13753
29.4.2006;13;56;13505
29.4.2006;14;57;13187
29.4.2006;15;58;12933
29.4.2006;16;58;12760
29.4.2006;17;58;12769
29.4.2006;18;59;12893
29.4.2006;19;58;12945
29.4.2006;20;55;13231
29.4.2006;21;52;13916
29.4.2006;22;50;13470
29.4.2006;23;48;12432
29.4.2006;24;46;11366
30.4.2006;1;44;10492
30.4.2006;2;42;10009
30.4.2006;3;41;9768
30.4.2006;4;39;9653
30.4.2006;5;39;9717
30.4.2006;6;39;9867
30.4.2006;7;38;10193
30.4.2006;8;41;11011
30.4.2006;9;46;11983
30.4.2006;10;51;12682
30.4.2006;11;57;12992
30.4.2006;12;60;13119
30.4.2006;13;62;13072
30.4.2006;14;63;12878
30.4.2006;15;65;12684
30.4.2006;16;65;12578
30.4.2006;17;64;12692
30.4.2006;18;64;12930
30.4.2006;19;63;13097
30.4.2006;20;61;13587
30.4.2006;21;57;14479
30.4.2006;22;55;13593
30.4.2006;23;53;12230
30.4.2006;24;51;10989
1.5.2006;1;47;10191
1.5.2006;2;45;9814
1.5.2006;3;45;9653
1.5.2006;4;45;9661
1.5.2006;5;44;9986
1.5.2006;6;44;11090
1.5.2006;7;45;13031
1.5.2006;8;46;14591
1.5.2006;9;50;15169
1.5.2006;10;53;15445
1.5.2006;11;55;15567
1.5.2006;12;58;15613
1.5.2006;13;60;15537
1.5.2006;14;61;15503
1.5.2006;15;61;15319
1.5.2006;16;62;15175
1.5.2006;17;60;15149
1.5.2006;18;58;15237
1.5.2006;19;57;15291
1.5.2006;20;54;15497
1.5.2006;21;51;15908
1.5.2006;22;50;14879
1.5.2006;23;49;13234
1.5.2006;24;48;11737
2.5.2006;1;47;10794
2.5.2006;2;46;10328
2.5.2006;3;45;10078
2.5.2006;4;46;10048
2.5.2006;5;45;10345
2.5.2006;6;45;11426
2.5.2006;7;45;13425
2.5.2006;8;46;15042
2.5.2006;9;46;15615
2.5.2006;10;46;15889
2.5.2006;11;46;16103
2.5.2006;12;47;16093
2.5.2006;13;48;15992
2.5.2006;14;47;15911
2.5.2006;15;48;15742
2.5.2006;16;48;15613
2.5.2006;17;48;15857
2.5.2006;18;47;16057
2.5.2006;19;47;16059
2.5.2006;20;47;16230
2.5.2006;21;47;16164
2.5.2006;22;47;15115
